belongs_to_collection,genres,original_language,popularity,production_companies,release_date,runtime,status,title,vote_average,return
-1,1845,17,0,8182,14,0,4,25 April,3,0.0
-1,2970,19,0,466,14,0,4,The Secret of Evil,3,0.0
-1,2277,24,3,18783,13,0,4,Torn Apart,0,0.0
-1,1599,17,2,1970,14,0,4,Enemies with Benefits,0,0.0
-1,2384,24,2,11714,13,0,4,Going South,2,0.0
-1,2733,11,2,-1,13,2,4,Missing,0,0.0
-1,1408,17,4,13039,14,2,4,The Last Word,2,0.0
-1,4002,24,1,12586,7,0,4,Aventure Malgache,1,0.0
-1,2661,17,0,-1,11,1,4,Encounter at Raven's Gate,0,0.0
-1,250,17,4,21777,14,1,4,CHiPS,2,1.07
-1,1408,17,4,166,14,0,4,Table 19,2,0.66
-1,1637,17,4,13461,14,1,4,Going in Style,2,3.38
-1,2296,17,4,21300,14,2,4,Bokeh,1,0.0
-1,1599,24,4,18279,14,1,4,Alibi.com,3,0.0
-1,865,17,4,21858,8,2,4,Island in the Sky,2,0.0
-1,1599,17,3,-1,14,0,4,Dave Chappelle: Deep in the Heart of Texas,3,0.0
-1,2298,17,0,21802,9,0,4,Red Nightmare,0,0.0
-1,1599,17,4,17927,14,0,4,All Nighter,2,0.0
-1,3338,24,3,10815,14,2,4,Mr & Mme Adelman,3,0.0
-1,2384,17,0,2777,10,1,4,Winstanley,3,0.0
-1,1845,17,0,-1,9,0,4,9 Dalmuir West,0,0.0
-1,2384,17,2,-1,14,0,4,Leave to Remain,2,0.0
570,148,17,2,3261,11,1,4,Hercules,0,0.0
-1,2000,62,0,9694,13,1,4,Posthumous Memories,2,0.0
-1,3307,62,1,15751,13,0,4,"Didi, the Goofy Cupid",0,0.0
-1,1845,41,2,10398,14,1,4,Arirang,1,0.0
-1,1821,17,0,1912,14,0,4,The Batman Shootings,0,0.0
-1,2384,17,2,-1,14,2,4,10 Days in a Madhouse,0,0.0
-1,1957,17,3,-1,14,1,4,Deidra & Laney Rob a Train,1,0.0
-1,1845,17,0,-1,12,0,4,How to Live in the German Federal Republic,0,0.0
-1,-1,17,2,-1,13,0,4,Dumbland,3,0.0
-1,3486,17,2,-1,14,0,4,Carnage: Swallowing the Past,3,0.0
-1,2374,17,3,12334,14,2,4,Boys of Abu Ghraib,1,0.0
-1,2506,28,2,2031,14,2,4,A Flying Jatt,0,0.0
-1,2384,15,3,18290,14,2,4,Fog in August,3,0.0
-1,-1,17,0,-1,14,2,4,A.D. The Bible Continues,0,0.0
-1,1845,17,0,2757,13,2,4,The Lost World of Communism,3,0.0
-1,3367,23,0,-1,13,0,4,The Novelist,3,0.0
-1,353,17,1,-1,13,0,4,Shooters,0,0.0
-1,1772,17,0,-1,9,1,4,A tiro limpio,0,0.0
-1,1845,17,0,-1,14,0,4,Confessions of an Eco-Terrorist,3,0.0
-1,1599,17,1,11800,6,0,4,The Fatal Glass of Beer,2,0.0
-1,2150,17,0,8949,4,0,4,Cleopatra,0,0.0
-1,1715,17,4,2841,14,1,4,The Most Hated Woman in America,2,0.0
-1,1845,17,0,-1,12,2,4,Videograms of a Revolution,0,0.0
-1,2053,75,1,11837,14,2,4,O Kadhal Kanmani,1,5.43
-1,1874,75,0,18315,11,2,4,Nayakan,3,0.0
-1,2384,17,0,10068,4,0,4,The Secret Game,0,0.0
-1,1845,17,1,-1,14,0,4,Apex: The Story of the Hypercar,3,0.0
-1,1599,17,0,-1,14,1,4,Gettin' In,0,0.0
-1,1845,17,0,12250,14,0,4,Vine of the Soul: Encounters with Ayahuasca,0,0.0
-1,658,17,4,20937,10,1,4,Swashbuckler,3,0.0
-1,3971,17,3,14370,14,2,4,Bitter Harvest,2,0.03
-1,1408,17,0,-1,14,1,4,People You May Know,1,0.0
-1,3303,15,1,-1,13,1,4,All You Need is Love,3,0.0
-1,1445,17,1,-1,14,0,4,You Should Meet My Son,1,0.0
-1,1398,19,2,12327,14,0,4,Esteros,3,0.0
-1,2384,19,1,12078,14,-1,4,Novatos,0,0.0
383,1599,17,3,1327,13,1,4,Eating Out,1,0.0
383,1552,17,3,-1,13,0,4,Eating Out 2: Sloppy Seconds,1,0.0
383,1599,17,3,-1,13,0,4,Eating Out: All You Can Eat,1,0.0
-1,1599,62,2,5754,14,-1,4,A Esperança é a Última Que Morre,2,0.0
-1,2384,19,2,20286,14,0,4,Nothing in Return,2,0.0
-1,2277,17,2,18599,14,0,4,Monster Pies,2,0.0
-1,2384,17,2,-1,13,1,4,Mulligans,1,0.0
-1,2277,17,2,18606,13,0,4,Rock Haven,0,0.0
-1,3316,17,0,-1,14,0,4,John Apple Jack,0,0.0
-1,3251,17,2,18585,14,1,4,Triple Crossed,0,0.0
-1,-1,17,1,-1,13,0,4,Awakening,3,0.0
-1,1599,34,3,18613,14,0,4,Tell No One,1,0.0
-1,621,17,4,15055,14,1,4,Vengeance: A Love Story,1,0.0
-1,-1,15,0,-1,12,0,4,Workers Leaving the Factory,1,0.0
-1,1804,17,0,-1,13,0,4,The Amazing Truth About Queen Raquela,0,0.01
-1,2111,17,0,-1,13,1,-1,Princesa,0,0.0
-1,2384,41,2,-1,14,2,4,Pluto,3,0.0
-1,273,17,2,19983,11,1,4,Turk 182!,2,0.0
-1,2909,41,3,13052,12,1,4,The Quiet Family,3,0.0
-1,193,87,4,-1,14,2,4,Enter the Warriors Gate,1,0.0
-1,3002,19,4,13119,14,0,4,The Bar,2,0.0
-1,3558,19,0,18805,14,-1,4,Vulcania,0,0.0
-1,390,17,0,970,10,0,4,A Bullet for Pretty Boy,0,0.0
-1,470,87,1,17310,11,2,4,The Flag of Iron,1,0.0
-1,1552,24,3,1390,14,1,4,Caprice,1,0.0
110,1599,24,1,20167,14,0,4,Aurélie Laflamme: Les pieds sur terre,3,0.0
884,1599,17,2,-1,14,2,4,"Nativity 3: Dude, Where's My Donkey?!",0,0.0
-1,-1,19,1,-1,13,0,4,7:35 in the Morning,3,0.0
-1,2780,17,1,10125,3,0,4,The Story of the Kelly Gang,1,0.0
-1,3920,19,0,6720,14,0,4,Deadly Revenge,0,0.0
-1,2384,17,1,-1,14,1,4,That's Not Us,1,0.0
-1,2384,24,1,12325,14,1,4,Our Loved Ones,2,0.0
-1,1956,17,3,-1,14,1,4,Middle Man,0,0.0
290,1599,65,2,10443,13,0,4,Demobbed,2,0.0
-1,-1,17,0,-1,12,2,4,Galgameth,0,0.0
-1,2384,24,3,7674,14,2,4,My Little Princess,1,0.0
-1,1227,65,1,-1,11,0,4,A Plasticine Crow,1,0.0
-1,1408,65,0,17,13,1,4,Closed Spaces,0,0.0
-1,1599,24,4,18176,13,1,4,RRRrrrr!!!,2,0.79
-1,3815,41,4,13088,14,2,4,Pandora,3,0.0
-1,2277,17,2,-1,13,1,4,Song For a Raggy Boy,3,0.0
-1,1140,65,3,9306,12,0,4,The Old Man and the Sea,3,0.0
-1,2376,17,0,-1,13,0,4,One Hundredth of a Second,2,0.0
-1,998,65,2,8446,9,0,4,Amphibian Man,2,0.0
-1,-1,65,1,-1,13,1,4,Sky. Plane. Girl.,0,0.0
-1,-1,65,1,-1,13,0,4,Cruelty,0,0.0
-1,2384,65,1,3548,12,2,4,The Castle,1,0.0
1093,643,65,1,-1,13,2,4,Shadowboxing,0,2.36
-1,2384,17,2,-1,14,1,4,Miles,3,0.0
1469,701,17,4,4623,14,0,4,Smurfs: The Lost Village,2,3.29
-1,2263,17,4,6274,14,1,4,The Discovery,2,0.0
-1,1599,17,2,-1,14,1,4,Is That a Gun in Your Pocket?,3,0.0
-1,-1,62,0,-1,14,1,4,Big Jet,0,0.0
-1,1109,17,3,2433,13,0,4,Rejected,3,0.0
-1,2150,17,4,1783,14,2,4,Viceroy's House,2,0.0
-1,1046,17,0,19381,11,0,4,Toward the Terra,3,0.0
-1,3428,65,1,13929,8,1,4,Spring on Zarechnaya Street,2,0.0
-1,3251,87,0,2254,14,2,3,The Devotion of Suspect X,3,0.0
-1,2150,17,4,17032,14,2,4,The Zookeeper's Wife,3,0.66
-1,3920,24,2,-1,10,2,4,Max and the Junkmen,2,0.0
-1,2384,65,0,-1,12,1,4,The Outskirts,2,0.0
-1,2384,65,0,-1,13,2,4,Wild Field,0,0.0
-1,2864,17,0,-1,13,0,-1,Yoroi: Samurai zombie,0,0.0
-1,3032,62,1,7938,13,2,4,Mud Zombies,1,0.0
-1,1694,17,2,-1,11,1,4,Murder in Three Acts,1,0.0
-1,1919,17,3,4040,14,1,4,Female Fight Club,3,0.0
-1,2384,17,3,2819,14,1,4,Ithaca,1,0.0
-1,-1,34,0,-1,12,2,4,La Bionda,0,0.0
-1,1845,17,0,-1,14,1,4,"All Governments Lie: Truth, Deception, and the Spirit of I.F. Stone",0,0.0
-1,-1,3,3,-1,14,0,4,I still hide to smoke,1,0.0
-1,1227,24,1,-1,14,0,4,Louise by the Shore,3,0.0
-1,2000,17,3,14178,9,1,4,The Bed-Sitting Room,2,0.0
-1,3980,24,1,15584,7,0,4,Days of Hope,1,0.0
-1,3316,30,0,-1,14,1,4,No Man's Island,0,0.0
-1,575,17,2,11487,14,0,4,Lone Wolves,0,0.0
-1,3410,17,0,8355,13,1,4,Julie & Jack,0,0.0
-1,1831,17,2,-1,10,1,4,The Kids Are Alright,3,0.0
-1,2970,17,4,14337,14,0,4,Eloise,1,0.0
-1,2298,15,1,2025,14,2,4,The Coming Days,1,0.0
-1,2384,17,4,7539,14,1,4,Gifted,3,5.35
-1,3854,19,2,5393,14,0,4,White Coffin,1,0.0
-1,1845,17,0,-1,14,1,4,Brave Miss World,0,0.0
191,643,17,3,936,14,1,4,Born to Race: Fast Track,1,0.0
-1,466,17,4,8696,13,2,4,Band of Brothers,3,0.0
585,863,17,2,12312,13,2,4,Hornblower: Loyalty,2,0.0
1212,3470,17,4,5079,14,0,4,Teen Titans: The Judas Contract,3,0.0
-1,1845,17,0,-1,14,1,4,The Champions,3,0.0
-1,2384,17,2,-1,13,1,4,Going Under,1,0.0
-1,-1,17,0,-1,4,0,4,Milling the Militants,0,0.0
-1,-1,17,0,-1,12,0,4,Johanneksen leipäpuu,0,0.0
-1,1599,17,3,13252,14,0,4,Louis C.K. 2017,3,0.0
-1,3920,57,2,22113,14,2,4,De Premier,1,0.0
-1,572,75,2,18204,14,2,4,24,3,1.5
-1,3066,17,1,1077,11,0,4,X: The Unheard Music,2,0.0
-1,2360,23,0,8313,12,1,4,The Collector,0,0.0
-1,1845,19,1,21617,14,-1,4,Cantábrico: Los dominios del oso pardo,3,0.0
-1,470,19,2,19599,12,2,4,A Place in the World,3,0.0
-1,2384,32,1,11710,14,2,4,Habibie & Ainun,2,0.0
-1,759,17,1,-1,8,0,4,The Wild Women of Wongo,0,0.0
-1,2360,17,4,9629,14,1,4,Aftermath,1,0.0
1256,1560,17,2,9948,10,1,4,Beware! The Blob,0,0.0
-1,1291,14,2,12757,14,1,4,Small Town Killers,2,0.0
-1,3114,17,0,-1,12,0,4,Type O Negative: After Dark,0,0.0
-1,2746,36,0,7881,13,2,4,Sideways,0,0.0
-1,2271,60,0,-1,14,2,4,Between Two Fires,0,0.0
-1,1845,57,1,4665,13,0,4,The Making of 'The Bridge on the River Kwai',0,0.0
-1,1313,17,4,15212,13,0,4,The Baker,2,0.0
-1,2384,17,4,6730,14,2,4,The Secret Scripture,3,0.0
-1,1090,65,3,17850,11,0,4,There Once Was a Dog,3,0.0
-1,1599,17,1,6645,14,1,4,The Bigfoot Project,2,0.0
-1,2384,17,3,15708,14,2,4,The Case for Christ,2,0.0
-1,2277,17,2,9635,14,2,4,1 Mile to You,2,0.0
-1,699,17,4,8642,14,1,4,Spark: A Space Tail,0,0.0
-1,2277,17,4,12355,14,1,4,"Everything, Everything",3,0.0
337,1445,17,4,20127,14,1,4,Diary of a Wimpy Kid: The Long Haul,2,1.82
-1,2384,24,1,8510,14,2,4,Félicité,1,0.0
-1,895,17,2,21579,9,1,4,"Dr. Syn, Alias the Scarecrow",3,0.0
-1,3702,17,3,-1,14,1,4,Twin Peaks: Fire Walk with Me - The Missing Pieces,3,0.0
-1,1261,36,1,1518,14,2,4,Bread of Happiness,2,0.0
-1,3188,15,1,16688,14,0,4,We are the tide,0,0.0
-1,2000,36,2,15258,14,2,4,Her Love Boils Bathwater,2,0.0
-1,499,65,3,10434,14,1,4,Dance to Death,0,0.0
-1,844,65,4,2210,14,2,4,The Spacewalker,3,1.39
-1,2384,36,1,19397,14,2,4,Night's Tightrope,3,0.0
-1,330,17,4,14755,14,2,4,Baywatch,2,2.58
-1,2360,17,4,5539,14,1,4,Unforgettable,1,1.48
-1,330,17,4,19893,14,1,4,Snatched,1,1.45
-1,3409,17,0,12958,13,0,4,Replica,0,0.0
-1,2384,17,0,-1,9,1,4,Life Upside Down,0,0.0
-1,3114,17,0,-1,13,0,4,Type O Negative: Symphony for the Devil,2,0.0
-1,1227,17,0,-1,14,0,4,Superbia,0,0.0
-1,3717,17,4,20834,14,2,4,The Mummy,1,3.26
-1,1380,15,1,4137,13,1,4,Verschwende deine Jugend,2,0.0
-1,1023,17,1,-1,12,1,4,The New Swiss Family Robinson,0,0.0
-1,529,17,4,18971,14,1,4,From a House on Willow Street,1,0.0
-1,1426,17,4,21600,13,1,4,Life-Size,1,0.0
-1,3316,17,0,7188,4,0,4,The Matrimaniac,3,0.0
-1,1845,17,0,-1,12,0,4,Still Life,0,0.0
-1,1140,24,3,13057,14,0,2,Adama,1,0.0
-1,2549,17,1,-1,12,0,4,Taxandria,3,0.0
-1,1408,17,0,-1,13,1,4,In Memory of My Father,0,0.0
-1,1123,17,1,21608,10,0,4,The Mouse and His Child,1,0.0
-1,2384,24,3,4080,14,2,4,1:54,3,0.0
-1,3338,17,2,12784,14,1,4,The Sweet Life,2,0.0
-1,1845,17,1,21867,13,1,4,Back to the Well: 'Clerks II',0,0.0
-1,1845,15,0,8878,13,0,4,Prison Images,0,0.0
-1,3251,19,4,16544,14,2,4,Boy Missing,1,0.0
-1,1227,17,2,-1,13,0,4,Granny O'Grimm's Sleeping Beauty,1,0.0
1317,368,17,4,20787,14,2,4,The Fate of the Furious,2,4.96
-1,1408,24,3,15028,14,2,4,Cezanne and I,2,0.0
-1,1865,17,0,5744,4,0,4,Wild and Woolly,3,0.0
-1,1845,17,4,10286,14,1,4,After Porn Ends 2,1,0.0
-1,2384,17,3,-1,14,2,4,Burning Sands,2,0.0
-1,3252,36,1,13948,14,2,4,Scoop!,3,0.0
-1,1408,87,3,9205,14,2,4,I Am Not Madame Bovary,3,0.0
-1,1880,11,2,12260,14,1,4,The Legend Is Born: Ip Man,2,0.0
-1,3561,17,3,19257,14,1,4,Teleios,1,0.0
-1,2384,24,2,7689,14,1,4,Right Here Right Now,0,0.0
-1,1599,17,4,8842,14,2,4,Sandy Wexler,1,0.0
-1,470,17,3,-1,14,2,4,Walking with the Enemy,3,0.0
-1,79,17,4,7058,14,2,4,Extortion,2,0.0
1188,1227,17,2,13086,14,1,4,The Swan Princess Christmas,1,0.0
-1,2277,24,1,12252,9,1,4,The Game Is Over,1,0.0
-1,1845,17,2,22455,14,1,4,Betting on Zero,3,0.0
-1,1845,17,0,-1,14,0,4,Judging Japan,0,0.0
-1,-1,15,0,8878,13,0,4,The Creators of the Shopping Worlds,3,0.0
-1,2187,17,3,-1,14,1,4,Here Alone,1,0.0
-1,3319,17,2,22155,14,2,4,London Spy,3,0.0
-1,2936,17,4,19593,14,1,4,The Transfiguration,2,0.0
-1,2205,17,2,8587,14,0,4,"Sweet, Sweet Lonely Girl",2,0.0
426,1599,34,3,-1,11,0,4,Fantozzi Against the Wind,2,0.0
-1,1465,17,0,12442,6,0,4,Love on the Run,1,0.0
-1,3868,17,3,12204,14,1,4,The Rift,0,0.0
-1,1508,17,2,12289,14,1,4,Another Evil,2,0.0
-1,1480,87,2,-1,14,0,4,Au Revoir Taipei,1,0.0
712,1599,34,0,-1,11,1,4,L'allenatore nel pallone,2,0.0
426,1599,34,3,-1,10,2,4,White Collar Blues,3,0.0
-1,1408,34,0,-1,10,1,4,I Am Self-Sufficient,2,0.0
-1,1599,17,3,-1,14,0,4,Win It All,1,0.0
-1,204,17,4,5773,14,0,4,Captain Underpants: The First Epic Movie,2,2.92
-1,2437,19,2,16153,14,2,4,3 Idiotas,2,0.0
-1,1599,17,3,12762,14,1,3,Band Aid,2,0.0
-1,2970,17,4,1116,14,1,4,It Comes at Night,1,0.0
-1,2376,17,4,10577,14,2,4,Megan Leavey,3,0.0
-1,2277,17,4,7540,14,2,4,My Cousin Rachel,1,0.0
-1,1599,17,2,11867,14,1,4,I Love You Both,1,0.0
-1,2026,17,1,-1,14,0,4,11:55,0,0.0
228,2423,17,4,21530,14,2,4,Cars 3,2,2.0
-1,2139,17,4,-1,14,2,4,Maudie,3,0.0
1022,19,36,4,3279,14,1,4,Resident Evil: Vendetta,2,0.0
-1,3827,17,0,9494,13,1,4,Secrets of the Summer House,0,0.0
-1,1599,17,1,4956,14,0,4,Mad Families,0,0.0
-1,2000,24,0,-1,14,0,4,False Confessions,0,0.0
-1,1845,17,1,2777,14,0,4,From the Sea to the Land Beyond,0,0.0
1577,3727,17,4,13819,14,0,4,Boyka: Undisputed IV,1,0.0
-1,1903,58,0,13746,13,0,4,The Ten Lives of Titanics the Cat,2,0.0
-1,1286,58,1,11899,13,0,4,The Last Joint Venture,3,0.0
-1,2384,57,2,-1,14,1,4,Escape,1,0.0
-1,-1,17,0,-1,9,0,4,"God Respects Us When We Work, but Loves Us When We Dance",0,0.0
-1,1227,20,0,6071,12,0,4,Hotel E,0,0.0
1399,643,17,4,21440,14,0,4,The Marine 5: Battleground,1,0.0
-1,3032,17,2,7913,14,1,4,The Covenant,0,0.0
-1,3032,17,1,-1,14,1,4,Horror Story,0,0.0
-1,-1,17,0,-1,13,0,4,The Recovered,0,0.0
-1,1291,17,3,2589,13,1,4,Mini's First Time,1,0.0
-1,759,17,1,17179,4,0,4,The Wonderful Wizard of Oz,1,0.0
-1,2384,52,0,-1,14,2,4,Shala,2,0.0
-1,1227,17,0,-1,13,0,4,The Old Crocodile,1,0.0
777,208,36,1,19485,11,1,4,Lupin the Third: Bye Bye Liberty Crisis,1,0.0
-1,1445,17,0,13609,14,0,4,Rufus,1,0.0
-1,2463,17,3,13608,14,0,4,Rufus 2,0,0.0
-1,3822,17,4,17446,14,2,4,The Book of Henry,3,0.42
-1,2384,19,0,-1,8,0,4,Mi adorado Juan,0,0.0
-1,1845,17,4,1906,14,2,4,Planet Earth II,3,0.0
-1,1140,36,3,7956,14,2,4,In This Corner of the World,3,0.0
-1,2384,24,4,2958,10,1,4,A Real Young Girl,1,0.0
-1,2277,24,2,2957,12,2,4,Perfect Love,0,0.0
-1,3480,36,0,9372,13,0,4,Mars of Destruction,0,0.0
-1,2384,17,4,13793,14,1,4,The Hero,2,0.0
-1,3066,17,0,-1,12,0,4,Sepultura: Under Siege (Live in Barcelona),1,0.0
-1,643,17,0,-1,14,0,4,11 Blocks,0,0.0
-1,1845,17,0,874,14,1,4,Citizen Jane: Battle for the City,3,0.0
-1,1845,15,0,-1,12,0,4,Role Play: Women on Fassbinder,0,0.0
-1,1845,17,0,-1,14,0,4,Drain the Titanic,0,0.0
531,3032,36,2,16832,11,0,4,Guinea Pig: Devil's Experiment,0,0.0
-1,1408,24,2,140,14,0,4,Meet the Guilbys,1,0.0
-1,1599,34,0,-1,13,2,4,Holy Tongue,2,0.0
-1,1845,17,0,-1,14,0,4,Kubrick Remembered,1,0.0
-1,2358,17,4,2382,14,0,4,The Wall,2,0.0
-1,2360,17,3,-1,12,1,4,Without Evidence,0,0.0
-1,1599,17,2,16904,12,1,4,True Identity,2,0.0
-1,2000,19,0,11994,14,1,4,Panamerican Machinery,0,0.0
-1,643,17,3,4147,14,1,4,Diamond Cartel,3,0.0
609,1599,34,3,12237,14,1,4,I 2 soliti idioti,0,0.0
-1,-1,17,0,-1,13,0,4,The Anatomy of Hate,1,0.0
-1,1095,17,1,579,13,0,4,Korgoth of Barbaria,3,0.0
-1,3032,17,0,9525,11,0,4,Raiders of the Living Dead,0,0.0
-1,4014,34,1,4890,10,0,4,Four of the Apocalypse,2,0.0
-1,1599,15,0,20220,11,0,4,Nonstop Trouble with the Family,1,0.0
-1,2000,16,0,8956,14,1,4,Afterlov,0,0.0
-1,1599,65,2,18613,13,2,4,Chef's Special,1,0.0
-1,148,17,1,-1,11,0,4,Wizards of the Lost Kingdom,0,0.0
-1,3920,17,1,7405,14,0,4,Only For One Night,3,0.0
-1,1599,19,2,16617,11,0,4,Waiting for the Hearse,3,0.0
-1,2000,17,2,5049,10,0,4,Girlfriends,1,0.0
184,643,17,0,10555,11,1,4,Bloodfight,3,0.0
-1,2965,17,4,17044,14,0,4,Phoenix Forgotten,1,1.29
-1,2000,19,3,13244,14,0,4,Skins,3,0.0
-1,2384,17,3,8867,14,1,4,The Immortal Life of Henrietta Lacks,2,0.0
-1,1599,17,2,-1,4,0,4,His Musical Career,1,0.0
-1,1845,23,0,12946,14,1,4,Boiling Point,3,0.0
-1,1408,17,0,-1,13,1,4,The Movie Hero,1,0.0
-1,3691,17,1,5006,14,0,4,The Irresistible Blueberry Farm,2,0.0
-1,2277,17,3,-1,14,2,4,Tommy's Honour,3,0.0
-1,1845,34,0,-1,14,1,4,My Way: The Rise and Fall of Silvio Berlusconi,3,0.0
252,3453,17,2,-1,12,1,4,Circuitry Man,1,0.0
-1,1845,17,0,9177,14,1,4,Looking for Light: Jane Bown,0,0.0
-1,1770,15,2,21416,14,1,4,Mord in Eberswalde,2,0.0
-1,2384,17,4,19603,14,1,4,Handsome Devil,3,0.0
-1,1221,17,1,7331,13,1,4,Flatland: The Film,1,0.0
-1,2384,17,2,-1,13,0,4,Darkened Room,1,0.0
-1,2775,17,1,-1,13,0,4,Boat,3,0.0
-1,2384,17,3,11623,10,0,4,The Amputee,1,0.0
-1,2241,17,2,-1,14,0,4,Lady Blue Shanghai,2,0.0
-1,2384,17,3,9436,14,1,4,Lowriders,3,2.62
-1,1075,17,2,18071,10,0,4,Heavy Traffic,2,1.58
-1,1599,17,0,2807,10,0,4,Mr. Mike's Mondo Video,0,0.0
-1,3920,15,2,759,14,1,4,Cold Hell,1,0.0
-1,1845,17,2,-1,8,0,4,Day of the Fight,1,0.0
-1,1845,17,3,15826,8,0,4,Flying Padre,0,0.0
497,3595,17,0,9141,10,0,4,George Carlin: On Location at Phoenix,2,0.0
497,1325,17,2,3048,11,0,4,George Carlin: Carlin at Carnegie,3,0.0
497,3595,17,2,9141,10,0,4,George Carlin - On Location at USC,3,0.0
497,3595,17,2,-1,12,0,4,George Carlin: Doin' it Again,3,0.0
497,1325,17,1,3047,11,0,4,Carlin on Campus,3,0.0
-1,1599,17,1,20937,6,0,4,You Can't Cheat an Honest Man,3,0.0
-1,1599,17,0,-1,6,0,4,Poppy,3,0.0
497,1325,17,0,3048,11,0,4,George Carlin: What Am I Doing in New Jersey?,3,0.0
-1,1599,17,1,-1,14,0,4,Charlie Murphy: I Will Not Apologize,0,0.0
-1,1445,17,4,21572,11,0,4,Frankenweenie,2,0.0
-1,2995,17,3,19281,14,1,4,The Dark Tapes,0,0.0
-1,1599,81,2,5748,9,0,4,Chasing Two Hares,3,0.0
870,909,17,3,11893,14,2,4,Mythica: The Godslayer,1,0.0
-1,3032,87,1,3593,11,0,4,The Imp,3,0.0
-1,2384,65,1,-1,13,-1,4,Королёв,0,0.01
-1,575,17,4,9247,14,0,3,Beyond Skyline,0,0.0
-1,1599,17,3,15147,14,1,4,Punching Henry,2,0.0
1280,1831,17,0,8697,11,0,4,Shake! Otis at Monterey,3,0.0
-1,3561,17,2,3058,9,0,4,The Time Travelers,1,0.0
-1,2544,17,1,21343,11,1,4,Cry Wilderness,0,0.0
-1,643,17,0,19782,12,0,4,They Call Me Macho Woman,0,0.0
-1,2298,24,2,-1,14,1,4,Mars and April,2,0.0
-1,368,17,2,9084,14,0,4,Isolation,2,0.0
-1,1845,17,2,6772,14,1,4,Supervention,2,0.0
-1,2970,17,3,13619,14,0,4,Sam Was Here,0,0.0
-1,1599,17,4,14430,14,2,4,How to Be a Latin Lover,2,0.0
-1,1599,17,1,-1,12,0,4,Ninja Bachelor Party,1,0.0
1490,2000,17,2,16357,14,2,4,The Trip to Spain,3,0.0
963,3871,78,2,7978,13,2,4,Phobia 2,2,0.0
-1,2952,78,2,7978,14,2,4,Laddaland,2,0.0
-1,3920,78,2,7978,14,1,4,Countdown,1,0.0
-1,2695,17,0,-1,14,0,4,Wound,0,0.0
-1,34,17,1,11922,11,1,4,Malibu Express,0,0.0
-1,369,17,1,1071,11,1,4,Picasso Trigger,0,0.0
-1,621,17,1,11923,11,1,4,Savage Beach,1,0.0
-1,369,17,1,11923,12,1,4,Guns,0,0.0
-1,1845,17,1,-1,14,2,4,Nobody Speak: Trials of the Free Press,1,0.0
-1,1408,17,3,17757,14,1,4,Brigsby Bear,3,0.0
-1,1845,57,0,22070,14,0,4,Little Angels,0,0.0
-1,2000,34,3,16319,11,1,4,Bianca,3,0.0
-1,1599,17,1,13248,14,0,4,Lucas Brothers: On Drugs,2,0.0
-1,1552,17,4,1117,14,0,4,Tramps,2,0.0
-1,1845,17,3,-1,14,1,4,I Am Heath Ledger,3,0.0
-1,-1,17,0,-1,9,0,4,Oh Dem Watermelons,2,0.0
-1,1599,17,2,-1,13,0,4,"Lewis Black: Red, White & Screwed",1,0.0
-1,1599,17,1,9407,14,0,4,Lewis Black: Old Yeller - Live at the Borgata,2,0.0
-1,1599,17,1,18016,14,0,4,Lewis Black: In God We Rust,3,0.0
-1,1599,17,1,-1,13,0,4,Lewis Black:  Black on Broadway,1,0.0
-1,-1,17,0,-1,10,0,4,Robin Williams - Off the Wall,0,0.0
-1,-1,17,0,-1,11,0,4,Andy Kaufman Plays Carnegie Hall,0,0.0
-1,1599,17,2,17746,11,0,4,Robin Williams: A Night at the Met,3,0.0
-1,1599,17,0,-1,13,0,4,Stewart Lee: Stand-Up Comedian,3,0.0
-1,1599,17,1,-1,13,0,4,Katt Williams: Live,3,0.0
-1,1599,17,0,-1,13,1,4,Katt Williams: American Hustle,0,0.0
-1,1599,17,1,-1,13,0,4,Katt Williams: It's Pimpin Pimpin,2,0.0
-1,1599,17,1,-1,13,1,4,Doug Stanhope: Deadbeat Hero,3,0.0
-1,1599,17,1,-1,13,0,4,Doug Stanhope: No Refunds,3,0.0
-1,3114,17,0,19278,13,0,4,DJ Q.bert's Wave Twisters,3,0.0
-1,330,17,2,8586,10,1,4,Angels' Brigade,0,0.0
-1,1408,36,1,-1,13,0,4,Blessing Bell,3,0.0
-1,2384,17,2,-1,14,1,4,Killing Reagan,2,0.0
-1,455,74,0,-1,14,1,4,Origin,1,0.0
-1,2376,17,4,19058,14,2,4,Sand Castle,2,0.0
-1,2384,70,1,2319,14,1,4,Dual,3,0.0
-1,1845,17,0,14207,14,0,4,Al Capone: Icon,3,0.0
-1,1599,34,4,9550,14,1,4,Slam,1,0.0
-1,2851,19,1,6965,9,0,4,Santo vs. the Zombies,0,0.0
-1,1845,17,1,17164,14,0,4,Mifune: The Last Samurai,3,0.0
-1,3808,17,2,18861,14,1,4,Cold Harbour,0,0.0
-1,3114,17,1,-1,13,2,4,The Work of Director Chris Cunningham,3,0.0
-1,2222,17,3,-1,12,2,4,The Jacksons: An American Dream,0,0.0
-1,1845,17,1,19313,12,0,4,Bill Hicks: It's Just a Ride,3,0.0
-1,555,17,1,11781,14,0,4,Moontrap: Target Earth,0,0.0
-1,3128,17,3,4457,10,2,4,Bear Island,1,0.0
-1,1845,17,1,11559,14,0,4,Uncertain,0,0.0
-1,1977,17,1,5719,13,0,4,Spin,2,0.0
-1,1599,17,0,8875,14,0,4,Lil Rel: RELevent,3,0.0
